"","dif_mig","dif_habDen","dif_mass","dif_tailLen","dif_handWing","dif_Secondary","dif_KippsDist","dif_wingLen","dif_tarsusLen","dif_beakDep","dif_width","dif_beakLenNare","dif_beakLenCulm","dif_clutch","dif_ESI","dif_DB","dif_HB","dif_normMax","dif_elevaRange","dif_weight","dif_LAT","dif_RLM","dif_primHab","dif_primDiet","dif_INwt","dif_FRwt","dif_NEwt","dif_SEwt","dif_VEwt","dif_FIwt","dif_SCwt","dif_PLwt","dif_MSwt","dif_habitat","dif_trophicLvl","dif_trophicNic","dif_primLife","sp1","sp2","corr"
"102",2,0,5.9,11.5,6.4,0.799999999999997,6.9,7.39999999999999,1.9,0.7,0.6,2.5,0,0,0.778151250383644,2,2,250,250,6.9,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,"Downy.Woodpecker","Eastern.Phoebe",0.368461538461538
"103",0,0,62.4,62.8,9.6,42.4,1.4,38.7,18.9,4.1,5.2,6.4,12.5,1,0.1249387366083,0,1,1750,1750,49.6733333333333,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,"Downy.Woodpecker","Blue.Jay",0.156923076923077
"104",1,0,423.2,108.5,9.5,120.3,82.6,202.2,39.2,11.8,9,21,32.5,0,0.522878745280338,2,4,950,950,429.9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Downy.Woodpecker","American.Crow",0.112307692307692
"105",0,1,259,98.5,9.3,110.3,76.3,185.4,31.3,10,8.9,15,25.9,0,0.397940008672038,2,2,1750,1750,246.791666666667,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Downy.Woodpecker","Fish.Crow",0.2127171578613
"106",0,1,4,9.99999999999999,10.9,0.700000000000003,11.8,13.4,4.7,0.7,0,3.4,4.1,2,0.176091259055681,0,2,2140,2140,4.23333333333333,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,"Downy.Woodpecker","Tufted.Titmouse",0.286593580989109
"107",0,0,15.6,9,7.5,18.9,12.9,32.5,1,1.1,1.4,5.6,8.5,3,0.176091259055681,0,2,900,900,15.6166666666667,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,"Downy.Woodpecker","Carolina.Chickadee",0.155384615384615
"108",0,0,6.6,7.9,15.6,13.3,17.5,31.9,5.6,0.9,1.7,1.1,0.5,1,0.602059991327962,2,1,750,750,6.23333333333333,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,"Downy.Woodpecker","Carolina.Wren",0.377692307692308
"109",0,1,4.6,9.8,4.2,5.00000000000001,3.3,2.7,2.7,0.6,0.9,0,1.7,3,0.477121254719662,1,2,750,750,4.31333333333334,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,"Downy.Woodpecker","White.breasted.Nuthatch",0.00384615384615385
"110",0,1,15.4,23.2,3.7,16,9.2,26.3,1,0.9,1.6,1.8,2.1,2,0.176091259055681,1,0,2150,2150,15.9573333333333,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,"Downy.Woodpecker","Brown.headed.Nuthatch",0.201538461538462
"111",2,0,22.9,59,6.4,24.6,1.2,21,16.4,0.5,0.300000000000001,0,4.7,0,0.176091259055681,1,0,250,250,22.1166666666667,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,"Downy.Woodpecker","Northern.Mockingbird",0.333076923076923
"112",1,1,43.2,63.2,13.1,20.8,10.3,11.2,18.4,1.5,0.5,7.1,12.7,0,0.301029995663981,0,2,2230,2230,44.1333333333333,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,"Downy.Woodpecker","Brown.Thrasher",0.257692307692308
"113",1,0,1.9,3.9,5.8,1.5,7.1,4.5,3.9,0.3,0.7,3.1,2,3,0.301029995663981,1,1,310,310,3.85,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,"Downy.Woodpecker","Eastern.Bluebird",0.339230769230769
"114",2,1,52.9,37.1,2,24.4,12.6,35.7,16.9,2,0.699999999999999,0.300000000000001,6,2,0.0669467896306132,1,3,750,750,53.6,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,"Downy.Woodpecker","American.Robin",-0.119230769230769
"115",0,1,0.899999999999999,1.4,0.300000000000001,11.5,3.9,16.4,2.1,2.6,1.4,3.1,3.9,3,0.602059991327962,2,1,1850,1850,1.40666666666667,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,"Downy.Woodpecker","House.Sparrow",0.208461538461538
"116",1,0,4.2,7.6,0.5,10.1,3.1,14.1,1.6,3.4,1.7,3.8,6.8,1,0.0669467896306132,1,3,750,750,4.30833333333333,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,"Downy.Woodpecker","House.Finch",0.406153846153846
"117",0,1,12.8,10.3,0.600000000000001,15.6,5.2,21.5,2.3,1.5,0.6,4,5.9,1,0.477121254719662,2,0,1750,1750,13.0833333333333,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,"Downy.Woodpecker","American.Goldfinch",0.15
"118",2,0,13.4,2.6,2.8,14.9,8,23.3,0.5,0.100000000000001,0.9,5.2,4.3,1,0.0791812460476248,1,1,1050,1050,12.6833333333333,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,"Downy.Woodpecker","Chipping.Sparrow",0.151538461538462
"119",1,0,13.1,3.4,10.3,12.4,13.5,26.9,2.1,0.4,0.6,5.6,7,0,0.176091259055681,1,0,1750,1750,12.2166666666667,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,"Downy.Woodpecker","Field.Sparrow",0.327692307692308
"120",1,0,3.7,8.6,6.9,13.3,11.1,25,5.7,1.9,0.399999999999999,3.7,4,1,0,0,0,250,250,0.566666666666666,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,"Downy.Woodpecker","Song.Sparrow",-0.0253846153846154
"121",1,0,14.4,33.1,13.4,4.89999999999999,13.2,9,11.2,3.4,0.6,2.4,2,0,0.221848749616356,1,1,770,770,15.0833333333333,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,"Downy.Woodpecker","Eastern.Towhee",-0.0323076923076923
"122",1,1,66.2,8.8,2.2,20.2,4.1,16.8,24,3.4,1.2,7.8,16.1,1,0.176091259055681,1,0,250,250,72.4666666666667,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,"Downy.Woodpecker","Eastern.Meadowlark",-0.0430769230769231
"123",2,1,25.2,30.3,3,23,3.5,26.7,12.2,4,0.699999999999999,3.2,5.3,2,0.176091259055681,1,0,250,250,30.3666666666667,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,"Downy.Woodpecker","Red.winged.Blackbird",-0.252307692307692
"124",2,0,14.7,11.2,6,2.89999999999999,9.6,13.7,8.9,4.1,0.9,1.1,0.200000000000003,3,0.176091259055681,1,0,145,145,16.7166666666667,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,"Downy.Woodpecker","Brown.headed.Cowbird",0.0246153846153846
"125",1,1,79.6,59.6,1.1,32.3,10,41.6,19.8,5.7,2.4,9.6,15.6,2,0.176091259055681,0,2,1750,1750,81.7166666666667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"Downy.Woodpecker","Common.Grackle",0.350769230769231
"126",2,1,16.1,9.2,10.9,21.6,15.8,36.6,4.4,1.5,1.9,4.3,4.7,1,0.778151250383644,2,2,1850,1850,14.7583333333333,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,"Downy.Woodpecker","Common.Yellowthroat",0.0380915765017784
"127",2,0,13.8,4.6,1.6,14.7,3.7,19.5,2.8,1,1.8,4.2,4,3,0,0,0,300,300,13.7833333333333,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,"Downy.Woodpecker","Pine.Warbler",0.517692307692308
"128",0,0,17,43.2,11.5,11.8,10.1,2.2,8.7,7.5,4.4,2.5,0.200000000000003,0,0.176091259055681,1,2,750,750,18.6,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,"Downy.Woodpecker","Northern.Cardinal",-0.176153846153846
"133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Pileated.Woodpecker","Pileated.Woodpecker",1
"134",2,1,266.9,97.2,4.7,99.9,39,144.5,11.6,7.8,9.1,27.7,34.7,1,0.778151250383644,2,2,200,200,268.633333333333,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,"Pileated.Woodpecker","Eastern.Phoebe",-0.0430769230769231
"135",0,1,198.6,45.9,7.9,58.3,33.5,98.4,5.4,3,4.5,18.8,22.2,0,0.1249387366083,0,1,1300,1300,212.06,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,"Pileated.Woodpecker","Blue.Jay",0.6
"136",1,1,162.2,0.200000000000017,11.2,19.6,50.5,65.1,25.7,4.7,0.699999999999999,4.2,2.2,1,0.522878745280338,2,4,500,500,168.166666666667,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"Pileated.Woodpecker","American.Crow",0.178461538461538
"137",0,2,2,10.2,11,9.59999999999999,44.2,48.3,17.8,2.9,0.799999999999999,10.2,8.8,1,0.397940008672038,2,2,1300,1300,14.9416666666667,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,"Pileated.Woodpecker","Fish.Crow",-0.00616571472061739
"138",0,0,265,98.7,9.2,101.4,43.9,150.5,8.8,6.4,9.7,28.6,38.8,3,0.176091259055681,0,2,1690,1690,265.966666666667,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,"Pileated.Woodpecker","Tufted.Titmouse",0.0830929040183187
"139",0,1,276.6,117.7,5.8,119.6,45,169.6,14.5,8.2,11.1,30.8,43.2,4,0.176091259055681,0,2,450,450,277.35,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,"Pileated.Woodpecker","Carolina.Chickadee",0.238461538461538
"140",0,1,267.6,116.6,13.9,114,49.6,169,7.9,8,11.4,26.3,35.2,2,0.602059991327962,2,1,300,300,267.966666666667,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,"Pileated.Woodpecker","Carolina.Wren",0.54
"141",0,0,265.6,118.5,5.9,105.7,28.8,139.8,10.8,7.7,10.6,25.2,33,2,0.477121254719662,1,2,1200,1200,266.046666666667,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,"Pileated.Woodpecker","White.breasted.Nuthatch",0.552307692307692
"142",0,0,276.4,131.9,2,116.7,41.3,163.4,14.5,8,11.3,27,36.8,1,0.176091259055681,1,0,1700,1700,277.690666666667,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,"Pileated.Woodpecker","Brown.headed.Nuthatch",0.739230769230769
"143",2,1,238.1,49.7,4.7,76.1,33.3,116.1,2.9,6.6,10,25.2,30,1,0.176091259055681,1,0,700,700,239.616666666667,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,"Pileated.Woodpecker","Northern.Mockingbird",0.372307692307692
"144",1,0,217.8,45.5,11.4,79.9,42.4,125.9,4.9,5.6,9.2,18.1,22,1,0.301029995663981,0,2,1780,1780,217.6,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,"Pileated.Woodpecker","Brown.Thrasher",-0.28
"145",1,1,259.1,104.8,7.5,102.2,25,132.6,9.6,7.4,10.4,28.3,36.7,4,0.301029995663981,1,1,140,140,257.883333333333,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,"Pileated.Woodpecker","Eastern.Bluebird",-0.0530769230769231
"146",2,2,208.1,71.6,3.7,76.3,19.5,101.4,3.4,5.1,9,24.9,28.7,3,0.0669467896306132,1,3,1200,1200,208.133333333333,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,"Pileated.Woodpecker","American.Robin",0.481538461538462
"147",0,2,260.1,110.1,2,112.2,36,153.5,11.4,4.5,8.3,28.3,38.6,2,0.602059991327962,2,1,2300,2300,260.326666666667,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"Pileated.Woodpecker","House.Sparrow",0.479230769230769
"148",1,1,265.2,101.1,2.2,110.8,35.2,151.2,11.9,3.7,8,29,41.5,0,0.0669467896306132,1,3,1200,1200,266.041666666667,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,"Pileated.Woodpecker","House.Finch",-0.00461538461538462
"149",0,0,273.8,119,2.3,116.3,37.3,158.6,15.8,5.6,10.3,29.2,40.6,0,0.477121254719662,2,0,1300,1300,274.816666666667,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,"Pileated.Woodpecker","American.Goldfinch",0.118461538461538
"150",2,1,274.4,111.3,1.1,115.6,40.1,160.4,13,7,10.6,30.4,39,0,0.0791812460476248,1,1,1500,1500,274.416666666667,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,"Pileated.Woodpecker","Chipping.Sparrow",0.442307692307692
"151",1,1,274.1,105.3,8.6,113.1,45.6,164,11.4,6.7,10.3,30.8,41.7,1,0.176091259055681,1,0,1300,1300,273.95,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,"Pileated.Woodpecker","Field.Sparrow",0.0453846153846154
"152",1,1,264.7,100.1,5.2,114,43.2,162.1,7.8,5.2,9.3,28.9,38.7,0,0,0,0,200,200,262.3,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,"Pileated.Woodpecker","Song.Sparrow",0.293846153846154
"153",1,1,246.6,75.6,11.7,95.8,45.3,146.1,2.3,3.7,9.1,27.6,36.7,1,0.221848749616356,1,1,320,320,246.65,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,"Pileated.Woodpecker","Eastern.Towhee",0.0969230769230769
"154",1,2,194.8,99.9,0.5,80.5,28,120.3,10.5,3.7,8.5,17.4,18.6,0,0.176091259055681,1,0,200,200,189.266666666667,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,"Pileated.Woodpecker","Eastern.Meadowlark",-0.435384615384615
"155",2,2,235.8,78.4,1.3,77.7,28.6,110.4,1.3,3.1,9,22,29.4,3,0.176091259055681,1,0,200,200,231.366666666667,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,"Pileated.Woodpecker","Red.winged.Blackbird",0.164615384615385
"156",2,1,246.3,97.5,7.7,97.8,22.5,123.4,4.6,3,8.8,26.3,34.5,4,0.176091259055681,1,0,595,595,245.016666666667,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,"Pileated.Woodpecker","Brown.headed.Cowbird",-0.313076923076923
"157",1,2,181.4,49.1,0.599999999999998,68.4,22.1,95.5,6.3,1.4,7.3,15.6,19.1,1,0.176091259055681,0,2,1300,1300,180.016666666667,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Pileated.Woodpecker","Common.Grackle",-0.225384615384615
"158",2,0,277.1,117.9,9.2,122.3,47.9,173.7,9.1,8.6,11.6,29.5,39.4,0,0.778151250383644,2,2,2300,2300,276.491666666667,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,"Pileated.Woodpecker","Common.Yellowthroat",0.152751069406121
"159",2,1,274.8,113.3,3.3,115.4,35.8,156.6,10.7,8.1,11.5,29.4,38.7,4,0,0,0,750,750,275.516666666667,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,"Pileated.Woodpecker","Pine.Warbler",-0.328461538461538
"160",0,1,244,65.5,9.8,88.9,42.2,134.9,4.8,0.4,5.3,22.7,34.5,1,0.176091259055681,1,2,300,300,243.133333333333,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,"Pileated.Woodpecker","Northern.Cardinal",0.12
"166",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Eastern.Phoebe","Eastern.Phoebe",1
"167",2,0,68.3,51.3,3.2,41.6,5.5,46.1,17,4.8,4.6,8.9,12.5,1,0.653212513775344,2,1,1500,1500,56.5733333333333,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,"Eastern.Phoebe","Blue.Jay",-0.170769230769231
"168",1,0,429.1,97,15.9,119.5,89.5,209.6,37.3,12.5,8.4,23.5,32.5,0,1.30102999566398,4,6,700,700,436.8,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"Eastern.Phoebe","American.Crow",0.243076923076923
"169",2,1,264.9,87,15.7,109.5,83.2,192.8,29.4,10.7,8.3,17.5,25.9,0,1.17609125905568,4,4,1500,1500,253.691666666667,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"Eastern.Phoebe","Fish.Crow",0.218882872581917
"170",2,1,1.9,1.5,4.5,1.5,4.9,6,2.8,1.4,0.6,0.899999999999999,4.1,2,0.954242509439325,2,4,1890,1890,2.66666666666667,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,"Eastern.Phoebe","Tufted.Titmouse",0.094248895761519
"171",2,0,9.7,20.5,1.1,19.7,6,25.1,2.9,0.399999999999999,2,3.1,8.5,3,0.954242509439325,2,4,650,650,8.71666666666667,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,"Eastern.Phoebe","Carolina.Chickadee",0.229230769230769
"172",2,0,0.699999999999999,19.4,9.2,14.1,10.6,24.5,3.7,0.2,2.3,1.4,0.5,1,0.176091259055681,0,1,500,500,0.666666666666668,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,"Eastern.Phoebe","Carolina.Wren",0.364615384615385
"173",2,1,1.3,21.3,10.6,5.8,10.2,4.69999999999999,0.800000000000001,0.100000000000001,1.5,2.5,1.7,3,0.301029995663981,1,0,1000,1000,2.58666666666667,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,"Eastern.Phoebe","White.breasted.Nuthatch",0.116153846153846
"174",2,1,9.5,34.7,2.7,16.8,2.3,18.9,2.9,0.2,2.2,0.700000000000001,2.1,2,0.602059991327962,1,2,1900,1900,9.05733333333333,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,"Eastern.Phoebe","Brown.headed.Nuthatch",0.153076923076923
"175",0,0,28.8,47.5,0,23.8,5.7,28.4,14.5,1.2,0.9,2.5,4.7,0,0.602059991327962,1,2,500,500,29.0166666666667,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,"Eastern.Phoebe","Northern.Mockingbird",0.108461538461538
"176",1,1,49.1,51.7,6.7,20,3.4,18.6,16.5,2.2,0.0999999999999996,9.6,12.7,0,0.477121254719662,2,0,1980,1980,51.0333333333333,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,"Eastern.Phoebe","Brown.Thrasher",0.314615384615385
"177",1,0,7.8,7.59999999999999,12.2,2.3,14,11.9,2,0.4,1.3,0.6,2,3,0.477121254719662,1,1,60,60,10.75,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,"Eastern.Phoebe","Eastern.Bluebird",0.44
"178",0,1,58.8,25.6,8.4,23.6,19.5,43.1,15,2.7,0.0999999999999996,2.8,6,2,0.845098040014257,1,5,1000,1000,60.5,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,"Eastern.Phoebe","American.Robin",0.186923076923077
"179",2,1,6.8,12.9,6.7,12.3,3,9,0.199999999999999,3.3,0.8,0.6,3.9,3,0.176091259055681,0,1,2100,2100,8.30666666666667,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,"Eastern.Phoebe","House.Sparrow",0.263076923076923
"180",1,0,1.7,3.89999999999999,6.9,10.9,3.8,6.7,0.300000000000001,4.1,1.1,1.3,6.8,1,0.845098040014257,1,5,1000,1000,2.59166666666667,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,"Eastern.Phoebe","House.Finch",0.25
"181",2,1,6.9,21.8,7,16.4,1.7,14.1,4.2,2.2,1.2,1.5,5.9,1,0.301029995663981,0,2,1500,1500,6.18333333333333,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,"Eastern.Phoebe","American.Goldfinch",0.126153846153846
"182",0,0,7.5,14.1,3.6,15.7,1.1,15.9,1.4,0.800000000000001,1.5,2.7,4.3,1,0.698970004336019,1,3,1300,1300,5.78333333333333,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,"Eastern.Phoebe","Chipping.Sparrow",0.0107692307692308
"183",1,0,7.2,8.09999999999999,3.9,13.2,6.6,19.5,0.199999999999999,1.1,1.2,3.1,7,0,0.602059991327962,1,2,1500,1500,5.31666666666666,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,"Eastern.Phoebe","Field.Sparrow",0.573076923076923
"184",1,0,2.2,2.89999999999999,0.5,14.1,4.2,17.6,3.8,2.6,0.2,1.2,4,1,0.778151250383644,2,2,0,0,6.33333333333334,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,"Eastern.Phoebe","Song.Sparrow",0.146923076923077
"185",1,0,20.3,21.6,7,4.09999999999999,6.3,1.60000000000001,9.3,4.1,0,0.100000000000001,2,0,1,3,3,520,520,21.9833333333333,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,"Eastern.Phoebe","Eastern.Towhee",0.309230769230769
"186",1,1,72.1,2.69999999999999,4.2,19.4,11,24.2,22.1,4.1,0.6,10.3,16.1,1,0.602059991327962,1,2,0,0,79.3666666666667,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,"Eastern.Phoebe","Eastern.Meadowlark",-0.187692307692308
"187",0,1,31.1,18.8,3.4,22.2,10.4,34.1,10.3,4.7,0.0999999999999996,5.7,5.3,2,0.602059991327962,1,2,0,0,37.2666666666667,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,"Eastern.Phoebe","Red.winged.Blackbird",-0.375384615384615
"188",0,0,20.6,0.299999999999997,12.4,2.09999999999999,16.5,21.1,7,4.8,0.3,1.4,0.200000000000003,3,0.602059991327962,1,2,395,395,23.6166666666667,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,"Eastern.Phoebe","Brown.headed.Cowbird",0.396153846153846
"189",1,1,85.5,48.1,5.3,31.5,16.9,49,17.9,6.4,1.8,12.1,15.6,2,0.954242509439325,2,4,1500,1500,88.6166666666667,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Eastern.Phoebe","Common.Grackle",-0.0407692307692308
"190",0,1,10.2,20.7,4.5,22.4,8.9,29.2,2.5,0.8,2.5,1.8,4.7,1,0,0,0,2100,2100,7.85833333333333,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,"Eastern.Phoebe","Common.Yellowthroat",-0.325894598959659
"191",0,0,7.9,16.1,8,15.5,3.2,12.1,0.900000000000002,0.3,2.4,1.7,4,3,0.778151250383644,2,2,550,550,6.88333333333333,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,"Eastern.Phoebe","Pine.Warbler",0.146153846153846
"192",2,0,22.9,31.7,5.1,11,3.2,9.59999999999999,6.8,8.2,3.8,5,0.200000000000003,0,0.602059991327962,3,0,500,500,25.5,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,"Eastern.Phoebe","Northern.Cardinal",0.153076923076923
"199",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Blue.Jay","Blue.Jay",1
"200",1,0,360.8,45.7,19.1,77.9,84,163.5,20.3,7.7,3.8,14.6,20,1,0.647817481888637,2,5,800,800,380.226666666667,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,"Blue.Jay","American.Crow",0.196923076923077
"201",0,1,196.6,35.7,18.9,67.9,77.7,146.7,12.4,5.9,3.7,8.6,13.4,1,0.522878745280337,2,3,0,0,197.118333333333,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,"Blue.Jay","Fish.Crow",-0.292100734889249
"202",0,1,66.4,52.8,1.3,43.1,10.4,52.1,14.2,3.4,5.2,9.8,16.6,3,0.301029995663981,0,3,390,390,53.9066666666667,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,"Blue.Jay","Tufted.Titmouse",-0.036545490193242
"203",0,0,78,71.8,2.1,61.3,11.5,71.2,19.9,5.2,6.6,12,21,4,0.301029995663981,0,3,850,850,65.29,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,"Blue.Jay","Carolina.Chickadee",-0.19
"204",0,0,69,70.7,6,55.7,16.1,70.6,13.3,5,6.9,7.5,13,2,0.477121254719663,2,0,1000,1000,55.9066666666667,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,"Blue.Jay","Carolina.Wren",0.398461538461538
"205",0,1,67,72.6,13.8,47.4,4.7,41.4,16.2,4.7,6.1,6.4,10.8,2,0.352182518111362,1,1,2500,2500,53.9866666666667,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,"Blue.Jay","White.breasted.Nuthatch",0.496923076923077
"206",0,1,77.8,86,5.9,58.4,7.8,65,19.9,5,6.8,8.2,14.6,1,0.0511525224473814,1,1,400,400,65.6306666666667,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,"Blue.Jay","Brown.headed.Nuthatch",0.384615384615385
"207",2,0,39.5,3.80000000000001,3.2,17.8,0.200000000000003,17.7,2.5,3.6,5.5,6.4,7.8,1,0.0511525224473814,1,1,2000,2000,27.5566666666667,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,"Blue.Jay","Northern.Mockingbird",0.288461538461538
"208",1,1,19.2,0.399999999999991,3.5,21.6,8.9,27.5,0.5,2.6,4.7,0.699999999999999,0.200000000000003,1,0.176091259055681,0,1,480,480,5.53999999999999,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,"Blue.Jay","Brown.Thrasher",0.00692307692307692
"209",1,0,60.5,58.9,15.4,43.9,8.5,34.2,15,4.4,5.9,9.5,14.5,4,0.176091259055681,1,0,1440,1440,45.8233333333333,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,"Blue.Jay","Eastern.Bluebird",-0.117692307692308
"210",2,1,9.5,25.7,11.6,18,14,3,2,2.1,4.5,6.1,6.5,3,0.191885526238913,1,4,2500,2500,3.92666666666668,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,"Blue.Jay","American.Robin",0.0692307692307692
"211",0,1,61.5,64.2,9.9,53.9,2.5,55.1,16.8,1.5,3.8,9.5,16.4,2,0.477121254719663,2,0,3600,3600,48.2666666666667,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,"Blue.Jay","House.Sparrow",0.0492307692307692
"212",1,0,66.6,55.2,10.1,52.5,1.7,52.8,17.3,0.700000000000001,3.5,10.2,19.3,0,0.191885526238913,1,4,2500,2500,53.9816666666667,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,"Blue.Jay","House.Finch",0.05
"213",0,1,75.2,73.1,10.2,58,3.8,60.2,21.2,2.6,5.8,10.4,18.4,0,0.352182518111362,2,1,0,0,62.7566666666667,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,"Blue.Jay","American.Goldfinch",0.257692307692308
"214",2,0,75.8,65.4,6.8,57.3,6.6,62,18.4,4,6.1,11.6,16.8,0,0.045757490560675,1,2,2800,2800,62.3566666666667,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,"Blue.Jay","Chipping.Sparrow",0.44
